index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex,PS
0,0.0 to 0.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,1
1,1.0 to 1.625,15,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3,1
2,2.0 to 2.875,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,1
3,3.0 to 3.625,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,1
4,4.0 to 4.875,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3,1
5,5.0 to 5.875,19,"[1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1,1
6,6.0 to 6.75,18,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,1
7,7.0 to 7.75,1,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16,1
8,8.0 to 8.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,1
9,9.0 to 9.625,15,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3,1
10,10.0 to 10.875,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,1
11,11.0 to 11.625,13,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,1
12,12.0 to 12.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,1
13,13.0 to 13.875,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,1
14,14.0 to 14.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,1
15,15.0 to 15.875,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,1
16,16.0 to 16.875,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,1
17,17.0 to 17.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,1
18,18.0 to 18.75,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,1
19,19.0 to 19.875,9,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,1
20,20.0 to 20.75,17,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,1
21,21.0 to 21.75,1,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16,1
22,22.0 to 22.75,5,"[0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,1
23,23.0 to 23.75,0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
24,24.0 to 24.75,6,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 2]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13,1
25,25.0 to 25.75,5,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,1
26,26.0 to 26.75,7,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18,1
27,27.0 to 27.75,13,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,1
28,28.0 to 28.75,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18,1
29,29.0 to 29.75,0,"[1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
30,30.0 to 30.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,1
31,31.0 to 31.75,18,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",dMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,1
32,32.0 to 32.75,12,"[1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0]",aMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14,1
33,33.0 to 33.875,13,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,1
34,34.0 to 34.75,0,"[0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
35,35.0 to 35.875,18,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,1
36,36.0 to 36.875,9,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,1
37,37.0 to 37.875,3,"[1, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,1
38,38.0 to 38.75,0,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
39,39.0 to 39.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18,1
40,40.0 to 40.875,13,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,1
41,41.0 to 41.875,3,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,1
42,42.0 to 42.0,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
43,43.5 to 43.5,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
44,44.0 to 44.5,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
45,45.0 to 45.5,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
46,46.0 to 46.875,4,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,1
47,47.0 to 47.5,0,"[0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
48,48.0 to 48.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,1
49,49.0 to 49.5,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,1
50,50.0 to 50.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,1
51,51.0 to 51.5,5,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2]",eMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,1
52,52.0 to 52.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,1
53,53.0 to 53.5,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,1
54,54.0 to 54.75,12,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",cMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14,1
55,55.0 to 55.5,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,1
56,56.0 to 56.75,14,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,1
57,57.0 to 57.75,16,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,1
58,58.0 to 58.875,0,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,1
59,59.0 to 59.875,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0,1
60,60.0 to 60.875,16,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",aMinor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,1
61,61.0 to 61.75,11,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",b-Minor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0,1
62,62.0 to 62.75,16,"[0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0]",bMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,2
63,63.0 to 63.5,14,"[0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,2
64,64.0 to 64.5,3,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",gMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,2
65,65.0 to 65.5,18,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,2
66,66.0 to 66.875,17,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,2
67,67.0 to 67.875,7,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18,2
68,68.0 to 68.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18,2
69,69.0 to 69.875,5,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,2
70,70.0 to 70.875,18,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,2
71,71.0 to 71.875,18,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,2
72,72.0 to 72.75,8,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,2
73,73.0 to 73.75,0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1]",dMajor,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,2
74,74.0 to 74.75,3,"[0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0]",e-Major,Piano Sonata K279 iii C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,2
